datetime,temp_degC,rel_humidity,wind_dir,wind_km_hr,gust_km_hr,precip_mm_hr,solar_w_m2,pressure_kpa,wx-gap-filled-from-atmos-41,solar-gap-filled-from-mx2202
12/1/2024 2:00,27.4,84,East,14,22,0,0,101.165,0,0
12/1/2024 3:00,27.4,85,East,16,21,0,0,101.13,0,0
12/1/2024 4:00,27.5,84,East,12,22,0,0,101.1483333,0,0
12/1/2024 5:00,27.5,84,East,12,19,0,0,101.2116667,0,0
12/1/2024 6:00,27.5,86,East South-East,13,15,0,4.283333333,101.28,0,0
12/1/2024 7:00,27.9,79,East,17,21,0,84.1,101.3466667,0,0
12/1/2024 8:00,28.3,77,East North-East,17,22,0,343.7833333,101.355,0,0
12/1/2024 9:00,28.7,77,East,18,23,0,682.7,101.35,0,0
12/1/2024 10:00,28.7,77,East North-East,21,25,0,894.95,101.3733333,0,0
12/1/2024 11:00,28.9,80,East North-East,23,28,0,965.65,101.35,0,0
12/1/2024 12:00,28.7,78,East North-East,21,28,0,999.5833333,101.3033333,0,0
12/1/2024 13:00,28.6,82,East North-East,26,39,0,619.2666667,101.2516667,0,0
12/1/2024 14:00,28,80,East North-East,24,37,0,462.1333333,101.2033333,0,0
12/1/2024 15:00,28.4,82,East North-East,22,29,0,520.8333333,101.19,0,0
12/1/2024 16:00,28.6,80,East North-East,17,27,0,545.9,101.1533333,0,0
12/1/2024 17:00,28.6,77,East North-East,16,23,0,289.0833333,101.1916667,0,0
12/1/2024 18:00,28.2,78,North-East,17,23,0,48.58333333,101.2516667,0,0
12/1/2024 19:00,28.2,80,North-East,18,26,0,4.55,101.32,0,0
12/1/2024 20:00,28.2,79,East North-East,17,25,0,0,101.3816667,0,0
12/1/2024 21:00,28.1,81,East North-East,16,22,0,0,101.42,0,0
12/1/2024 22:00,28,82,East North-East,17,21,0,0,101.4416667,0,0
12/1/2024 23:00,27.9,83,East North-East,17,22,0,0,101.4366667,0,0
12/2/2024 0:00,27.9,84,East North-East,15,24,0,0,101.3833333,0,0
12/2/2024 1:00,27.7,84,East North-East,17,22,0,0,101.3133333,0,0
12/2/2024 2:00,27.5,83,East,20,26,0,0,101.2366667,0,0
12/2/2024 3:00,27.5,83,East,19,28,0,0,101.195,0,0
12/2/2024 4:00,27,82,East North-East,16,34,0.6,0,101.2,0,0
12/2/2024 5:00,27.4,82,East North-East,22,29,0,0,101.225,0,0
12/2/2024 6:00,27.8,82,East North-East,21,27,0,26.95,101.2666667,0,0
12/2/2024 7:00,28.1,80,East North-East,20,28,0,206.0333333,101.3316667,0,0
12/2/2024 8:00,28.3,79,East North-East,19,28,0,348.0166667,101.39,0,0
12/2/2024 9:00,28.6,77,East North-East,21,28,0,628.9833333,101.405,0,0
12/2/2024 10:00,28.7,76,North-East,20,29,0,894.6666667,101.4033333,0,0
12/2/2024 11:00,28.9,75,North-East,18,26,0,953.0166667,101.3933333,0,0
12/2/2024 12:00,28.8,78,North-East,16,28,0,730.9833333,101.3766667,0,0
12/2/2024 13:00,29.1,75,North-East,16,25,0,849.2333333,101.335,0,0
12/2/2024 14:00,28.4,67,North-East,18,28,0,853.4833333,101.2783333,0,0
12/2/2024 15:00,29.4,73,East North-East,12,23,0,790.15,101.25,0,0
12/2/2024 16:00,28.9,76,East North-East,12,23,0,433.9666667,101.2216667,0,0
12/2/2024 17:00,28.1,79,East North-East,15,26,0,139.1166667,101.2833333,0,0
12/2/2024 18:00,28.3,77,North-East,11,26,0,59.81666667,101.3383333,0,0
12/2/2024 19:00,28.5,77,East North-East,15,21,0,4.183333333,101.3783333,0,0
12/2/2024 20:00,28.4,76,East North-East,16,21,0,0,101.425,0,0
12/2/2024 21:00,28.2,76,East North-East,15,23,0,0,101.4716667,0,0
12/2/2024 22:00,28.1,79,East North-East,17,24,0,0,101.5166667,0,0
12/2/2024 23:00,27.8,78,North-East,16,23,0,0,101.5083333,0,0
12/3/2024 0:00,26.6,84,North,4,22,0,0,101.4516667,0,0
12/3/2024 1:00,26.1,89,West South-West,3,8,0,0,101.3816667,0,0
12/3/2024 2:00,27.4,82,East,14,19,0,0,101.3233333,0,0
12/3/2024 3:00,27.5,82,East,17,24,0,0,101.2866667,0,0
12/3/2024 4:00,27.5,83,East,17,24,0,0,101.29,0,0
12/3/2024 5:00,27.3,82,East,17,23,0,0,101.33,0,0
12/3/2024 6:00,27.5,82,East,18,23,0,21.16666667,101.37,0,0
12/3/2024 7:00,27.9,80,East North-East,19,25,0,212.7833333,101.3783333,0,0
12/3/2024 8:00,28.2,77,East North-East,15,26,0,438.0666667,101.3966667,0,0
12/3/2024 9:00,28.4,75,North-East,17,23,0,662.4833333,101.4316667,0,0
12/3/2024 10:00,28.5,75,North-East,16,23,0,648.3,101.4333333,0,0
12/3/2024 11:00,29.1,73,North-East,14,23,0,967.1166667,101.3983333,0,0
12/3/2024 12:00,28.9,73,North-East,17,25,0,717.9,101.37,0,0
12/3/2024 13:00,28.9,74,North-East,17,25,0,792.8,101.3216667,0,0
12/3/2024 14:00,28.7,75,North-East,15,28,0,575.3166667,101.275,0,0
12/3/2024 15:00,28.6,76,East North-East,18,24,0,638.0666667,101.245,0,0
12/3/2024 16:00,28.4,73,East North-East,17,27,0,413.5333333,101.2383333,0,0
12/3/2024 17:00,28.2,72,East,15,27,0,171.2,101.2783333,0,0
12/3/2024 18:00,28.2,74,East,15,20,0,60.16666667,101.3416667,0,0
12/3/2024 19:00,28,77,East,15,21,0,3.15,101.3933333,0,0
12/3/2024 20:00,28,78,East,17,22,0,0,101.4383333,0,0
12/3/2024 21:00,27.8,78,East,18,27,0,0,101.4766667,0,0
12/3/2024 22:00,27.7,77,East,19,26,0,0,101.495,0,0
12/3/2024 23:00,27.7,76,East,17,24,0,0,101.49,0,0
12/4/2024 0:00,27.5,77,East,19,25,0,0,101.425,0,0
12/4/2024 1:00,27.4,78,East,19,26,0,0,101.345,0,0
12/4/2024 2:00,27.3,78,East,20,26,0,0,101.2733333,0,0
12/4/2024 3:00,27.4,77,East,19,26,0,0,101.2383333,0,0
12/4/2024 4:00,27.4,78,East,19,25,0,0,101.255,0,0
12/4/2024 5:00,27.4,80,East,19,27,0,0,101.3,0,0
12/4/2024 6:00,27.7,79,East,20,28,0,34.18333333,101.3616667,0,0
12/4/2024 7:00,27.6,79,East,19,26,0,129.55,101.4366667,0,0
12/4/2024 8:00,28,80,East,19,25,0,342.4666667,101.47,0,0
12/4/2024 9:00,27.9,78,East,18,25,0,639.9333333,101.4733333,0,0
12/4/2024 10:00,28.6,74,East,18,25,0,851.9666667,101.475,0,0
12/4/2024 11:00,28.4,75,East,17,28,0,894.2166667,101.45,0,0
12/4/2024 12:00,28.6,76,East,17,23,0,1050.416667,101.42,0,0
12/4/2024 13:00,28.8,72,East North-East,20,26,0,985.5333333,101.36,0,0
12/4/2024 14:00,28.9,69,East,18,26,0,904.4333333,101.3083333,0,0
12/4/2024 15:00,28.7,71,East,20,28,0,717.6333333,101.2716667,0,0
12/4/2024 16:00,28.7,77,East,20,28,0,529.8833333,101.2516667,0,0
12/4/2024 17:00,28.5,76,East,21,29,0,241.8833333,101.2683333,0,0
12/4/2024 18:00,27.9,77,East South-East,22,32,0,54.91666667,101.325,0,0
12/4/2024 19:00,27.4,81,East South-East,17,33,0,2.933333333,101.39,0,0
12/4/2024 20:00,27.9,79,East,24,34,0,0,101.4316667,0,0
12/4/2024 21:00,26.9,81,East South-East,20,42,0,0,101.465,0,0
12/4/2024 22:00,27.2,79,East,27,40,0,0,101.48,0,0
12/4/2024 23:00,27.1,84,East South-East,28,37,0,0,101.4466667,0,0
12/5/2024 0:00,27.1,80,East,26,38,0,0,101.39,0,0
12/5/2024 1:00,27.1,77,East,28,37,0,0,101.32,0,0
12/5/2024 2:00,27.1,84,East,28,37,0,0,101.2366667,0,0
12/5/2024 3:00,27.2,82,East,28,37,0,0,101.19,0,0
12/5/2024 4:00,27.4,80,East,27,37,0,0,101.2,0,0
12/5/2024 5:00,27.4,80,East,28,37,0,0,101.2316667,0,0
12/5/2024 6:00,27.4,76,East,28,37,0,28.76666667,101.2966667,0,0
12/5/2024 7:00,27.9,77,East,25,36,0,190.5166667,101.3566667,0,0
12/5/2024 8:00,27.9,77,East,26,34,0,432.9666667,101.3683333,0,0
12/5/2024 9:00,27.5,77,East,26,44,0,644.9833333,101.3733333,0,0
12/5/2024 10:00,28.6,75,East North-East,26,34,0,799.85,101.3833333,0,0
12/5/2024 11:00,28.2,73,East North-East,27,37,0,1025.333333,101.3766667,0,0
12/5/2024 12:00,28.3,75,East North-East,23,38,0,999.9666667,101.3416667,0,0
12/5/2024 13:00,28.6,74,East North-East,23,35,0,785.2,101.2833333,0,0
12/5/2024 14:00,26.7,83,East North-East,33,44.0969297,0.039173736,802.9833333,101.2533333,1,0
12/5/2024 15:00,27.9,76,North-East,18,37,0,333.1666667,101.2616667,0,0
12/5/2024 16:00,27.7,78,East,17,29,0,322.95,101.2366667,0,0
12/5/2024 17:00,27.8,79,East,19,26,0,224.6333333,101.275,0,0
12/5/2024 18:00,27.7,76,East,18,27,0,42.15,101.315,0,0
12/5/2024 19:00,25,85,East,33,65,1.2,2.85,101.4,0,0
12/5/2024 20:00,27.3,82,North-East,17,28,0.8,0,101.4416667,0,0
12/5/2024 21:00,27.7,81,East,20,34,0,0,101.4316667,0,0
12/5/2024 22:00,27.9,77,East,26,33,0,0,101.4366667,0,0
12/5/2024 23:00,27.8,75,East,28,35,0,0,101.43,0,0
12/6/2024 0:00,27.7,74,East,28,37,0,0,101.3666667,0,0
12/6/2024 1:00,27.6,76,East,28,36,0,0,101.32,0,0
12/6/2024 2:00,27.4,79,East,26,36,0,0,101.27,0,0
12/6/2024 3:00,27.5,79,East,24,34,0,0,101.2383333,0,0
12/6/2024 4:00,27.5,76,East,28,38,0,0,101.25,0,0
12/6/2024 5:00,27.5,79,East,29,37,0,0,101.28,0,0
12/6/2024 6:00,27.5,74,East North-East,28,39,0,14.61666667,101.3416667,0,0
12/6/2024 7:00,27.9,71,East North-East,34,42,0,215.45,101.3733333,0,0
12/6/2024 8:00,28.1,69,East North-East,30,39,0,473.4833333,101.3783333,0,0
12/6/2024 9:00,28.2,73,East,28,39,0,691.7166667,101.3883333,0,0
12/6/2024 10:00,28.5,74,East North-East,29,39,0,860.1333333,101.3866667,0,0
12/6/2024 11:00,28.3,73,East,28,37,0,895.1333333,101.3616667,0,0
12/6/2024 12:00,28.6,71,East,30,37,0,916.8333333,101.3383333,0,0
12/6/2024 13:00,28.8,73,East,29,39,0,972.75,101.31,0,0
12/6/2024 14:00,28.8,74,East,27,36,0,863.0333333,101.2766667,0,0
12/6/2024 15:00,28.1,77,East,25,48,0,552.05,101.24,0,0
12/6/2024 16:00,28.6,73,East,25,35,0,572.4833333,101.2033333,0,0
12/6/2024 17:00,28.4,78,East,26,37,0,301.2666667,101.215,0,0
12/6/2024 18:00,28.4,78,East,30,36,0,60.08333333,101.275,0,0
12/6/2024 19:00,28.2,76,East,32,41,0,4.916666667,101.3166667,0,0
12/6/2024 20:00,28.3,76,East,30,39,0,0,101.395,0,0
12/6/2024 21:00,28.1,78,East,29,36,0,0,101.44,0,0
12/6/2024 22:00,28.1,78,East,30,39,0,0,101.4416667,0,0
12/6/2024 23:00,27.9,79,East,30,39,0,0,101.435,0,0
12/7/2024 0:00,27.8,80,East,31,41,0,0,101.3883333,0,0
12/7/2024 1:00,27.7,80,East,28,42,0.2,0,101.31,0,0
12/7/2024 2:00,25.5,84,East,35,62,1,0,101.255,0,0
12/7/2024 3:00,27.6,82,East,30,48,0,0,101.2266667,0,0
12/7/2024 4:00,27.6,80,East,33,48,0.2,0,101.205,0,0
12/7/2024 5:00,27.7,80,East,35,57,1.2,0,101.245,0,0
12/7/2024 6:00,27.6,80,East,32,44,0,40.91666667,101.2966667,0,0
12/7/2024 7:00,27.4,82,East North-East,34,53,0,171.9666667,101.3583333,0,0
12/7/2024 8:00,26.7,83,East,32,55,0.8,301.4166667,101.375,0,0
12/7/2024 9:00,28.1,77,East,33,42,0,621.8666667,101.3483333,0,0
12/7/2024 10:00,28.1,78,East,32,44,0,809.5166667,101.335,0,0
12/7/2024 11:00,28.3,76,East,31,44,0,1013.416667,101.305,0,0
12/7/2024 12:00,28.4,77,East,33,44,0,983.65,101.2666667,0,0
12/7/2024 13:00,28.3,79,East,29,42,0,972.9333333,101.2283333,0,0
12/7/2024 14:00,27.4,81,East,24,40,0.6,259.3333333,101.23,0,0
12/7/2024 15:00,26.9,82,East,27,58,0.2,215.0666667,101.195,0,0
12/7/2024 16:00,27.8,79,East,30,37,0,208.45,101.155,0,0
12/7/2024 17:00,27,81,East,37,55,0,194.4,101.135,0,0
12/7/2024 18:00,27.6,80,East,34,44,0,53.56666667,101.145,0,0
12/7/2024 19:00,27.4,84,East South-East,28,46,0,5.166666667,101.25,0,0
12/7/2024 20:00,27.8,82,East South-East,27,36,0,0,101.3183333,0,0
12/7/2024 21:00,27.7,83,East,29,44,0.4,0,101.3466667,0,0
12/7/2024 22:00,28,77,East,35,45,0,0,101.38,0,0
12/7/2024 23:00,27.7,80,East,31,44,0,0,101.395,0,0
12/8/2024 0:00,27.7,81,East,30,40,0,0,101.3533333,0,0
12/8/2024 1:00,27.7,78,East,34,44,0,0,101.265,0,0
12/8/2024 2:00,26.8,81,East,38,54,0,0,101.1966667,0,0
12/8/2024 3:00,27.2,81,East,31,49,0,0,101.1633333,0,0
12/8/2024 4:00,26.6,83,East,25,45,0,0,101.1683333,0,0
12/8/2024 5:00,27.4,82,East North-East,37,50,0,0,101.1883333,0,0
12/8/2024 6:00,27.4,79,East,34,48,0,21.78333333,101.215,0,0
12/8/2024 7:00,27.7,78,East,35,46,0.6,177.8833333,101.2666667,0,0
12/8/2024 8:00,28.1,76,East,35,47,0,414.6333333,101.2983333,0,0
12/8/2024 9:00,28.1,75,East,33,46,0,654.9,101.3166667,0,0
12/8/2024 10:00,28.1,76,East,34,46,0,813.85,101.3033333,0,0
12/8/2024 11:00,27.9,80,East,31,46,0,960.9333333,101.2466667,0,0
12/8/2024 12:00,28.4,76,East,35,47,0,855.7166667,101.1883333,0,0
12/8/2024 13:00,28.3,75,East,33,45,0,986.1333333,101.1283333,0,0
12/8/2024 14:00,28.4,76,East,33,45,0,891.4333333,101.05,0,0
12/8/2024 15:00,28.4,78,East,35,50,0,705.65,101.01,0,0
12/8/2024 16:00,28.4,78,East,33,48,0,562.45,100.9816667,0,0
12/8/2024 17:00,28.1,79,East,34,44,0,308.5333333,101.0083333,0,0
12/8/2024 18:00,28,79,East,31,44,0,68.15,101.09,0,0
12/8/2024 19:00,27.6,81,East,30,43,0,8.533333333,101.1283333,0,0
12/8/2024 20:00,27,82,East,34,52,0,0,101.1966667,0,0
12/8/2024 21:00,27.8,82,East South-East,28,43,0,0,101.2483333,0,0
12/8/2024 22:00,27.5,83,East South-East,29,45,0,0,101.2616667,0,0
12/8/2024 23:00,27.2,81,East South-East,29,44,0.6,0,101.2766667,0,0
12/9/2024 0:00,26.2,88,East,18,68,4.5,0,101.2266667,0,0
12/9/2024 1:00,27.5,79,East,33,47,0.2,0,101.1416667,0,0
12/9/2024 2:00,27.1,83,East,33,55,0,0,101.0716667,0,0
12/9/2024 3:00,27.2,82,East,31,64,0.4,0,101.0366667,0,0
12/9/2024 4:00,26.1,82,East South-East,18,50,0.4,0,101.0116667,0,0
12/9/2024 5:00,26,82,East South-East,42,57,0,0,101.025,0,0
12/9/2024 6:00,27.3,80,East,32,50,0,8.05,101.0866667,0,0
12/9/2024 7:00,27.1,82,East,28,46,0,145.4,101.1333333,0,0
12/9/2024 8:00,27.6,78,East,36,64,1.2,341.6333333,101.1566667,0,0
12/9/2024 9:00,27.3,78,East,28,48,0.2,336.7666667,101.1933333,0,0
12/9/2024 10:00,27.1,80,East,31,41,0,779.3833333,101.1616667,0,0
12/9/2024 11:00,27.3,77,East,27,51,0,816.9666667,101.1433333,0,0
12/9/2024 12:00,27.3,80,East South-East,21,40,0,859.5,101.0816667,0,0
12/9/2024 13:00,28.2,78,East,25,35,0,860.4166667,101.01,0,0
12/9/2024 14:00,28.4,77,East,29,38,0,943.4833333,100.9416667,0,0
12/9/2024 15:00,28.4,78,East,28,42,0,774.8,100.875,0,0
12/9/2024 16:00,28.2,81,East,27,43,0,554.4,100.86,0,0
12/9/2024 17:00,27.8,80,East,23,51,0,233.6,100.8883333,0,0
12/9/2024 18:00,27.7,79,East South-East,33,45,0,78.3,100.9466667,0,0
12/9/2024 19:00,27.8,81,East South-East,28,43,0,8.133333333,101.015,0,0
12/9/2024 20:00,27,84,East,36,52,0,0,101.0833333,0,0
12/9/2024 21:00,27.3,80,East,28,39,0,0,101.15,0,0
12/9/2024 22:00,25.8,84,East,25,51,0,0,101.1916667,0,0
12/9/2024 23:00,27,83,East South-East,22,32,0,0,101.185,0,0
12/10/2024 0:00,27.5,79,East,27,41,0,0,101.1033333,0,0
12/10/2024 1:00,26.7,81,East,25,55,0,0,101.0283333,0,0
12/10/2024 2:00,27,82,East,31,55,1,0,100.9566667,0,0
12/10/2024 3:00,26.3,76,East,33,50,0.2,0,100.9166667,0,0
12/10/2024 4:00,27.1,78,East,30,44,0,0,100.9116667,0,0
12/10/2024 5:00,26.3,84,East South-East,28,47,0,0,100.9316667,0,0
12/10/2024 6:00,27.5,80,East,36,48,0,21.03333333,100.9766667,0,0
12/10/2024 7:00,27.4,82,East North-East,33,65,1.2,113.6166667,101.0416667,0,0
12/10/2024 8:00,27.8,78,East,39,51,0,240.5666667,101.0533333,0,0
12/10/2024 9:00,27.7,81,East,28,52,0,590.65,101.05,0,0
12/10/2024 10:00,27.8,78,East,29,60,1.2,483.5333333,101.0916667,0,0
12/10/2024 11:00,28,80,East,30,39,0,791.5666667,101.03,0,0
12/10/2024 12:00,28.2,77,East,34,49,0,595.4,100.9566667,0,0
12/10/2024 13:00,28.2,79,East,34,45,0,803.0666667,100.8766667,0,0
12/10/2024 14:00,27.5,79,East,32,50,0,370.9833333,100.85,0,0
12/10/2024 15:00,27.9,79,East,30,44,0,217.45,100.8266667,0,0
12/10/2024 16:00,25.4,80,East,36,54,0,118.1666667,100.8183333,0,0
12/10/2024 17:00,26.3,84,East South-East,18,44,0,97.33333333,100.8366667,0,0
12/10/2024 18:00,27.8,83,East South-East,28,40,0,37.15,100.8483333,0,0
12/10/2024 19:00,27.6,81,East South-East,30,48,0,1.283333333,100.9066667,0,0
12/10/2024 20:00,26.5,80,East,35,52,0,0,100.965,0,0
12/10/2024 21:00,25.5,84,East South-East,36,55,0.4,0,100.9983333,0,0
12/10/2024 22:00,27.9,81,East,36,47,0,0,101.0066667,0,0
12/10/2024 23:00,27.6,81,East,33,45,0,0,101.005,0,0
12/11/2024 0:00,25.6,82,East,36,59,0,0,100.9316667,0,0
12/11/2024 1:00,27.3,80,East,31,48,0,0,100.8633333,0,0
12/11/2024 2:00,27.2,82,East,24,50,0,0,100.7733333,0,0
12/11/2024 3:00,25.4,84,East South-East,36,61,0,0,100.7266667,0,0
12/11/2024 4:00,26.5,82,East,35,48,0,0,100.7333333,0,0
12/11/2024 5:00,26.7,81,East South-East,29,47,0,0,100.7783333,0,0
12/11/2024 6:00,24,89,East,48,73,1.6,1.983333333,100.8266667,0,0
12/11/2024 7:00,24.6,88,East,42,72,1.2,30.05,100.9333333,0,0
12/11/2024 8:00,26.2,80,East,35,51,0.2,80.15,100.9733333,0,0
12/11/2024 9:00,26.9,80,East,33,44,0,62.63333333,101.0233333,0,0
12/11/2024 10:00,25.1,89,East North-East,41,58,6.9,43.73333333,101.04,0,0
12/11/2024 11:00,25.2,91,NA,30,51,3,65.91666667,101.0516667,0,0
12/11/2024 12:00,25.4,86,NA,32,40,0.6,198.55,100.9783333,0,0
12/11/2024 13:00,25.6,83,East North-East,35,43,0,317.65,100.935,0,0
12/11/2024 14:00,25.7,85,East,37,47,0.2,304.3,100.9083333,0,0
12/11/2024 15:00,26.1,85,East,33,45,0,222.9166667,100.86,0,0
12/11/2024 16:00,26.1,82,East,32,43,0,194.8833333,100.8316667,0,0
12/11/2024 17:00,26.1,83,East,28,44,0,72.81666667,100.855,0,0
12/11/2024 18:00,23.9,92,East South-East,35,57,5.3,15.56666667,100.915,0,0
12/11/2024 19:00,25.8,88,NA,32,45,1,0.4,100.9983333,0,0
12/11/2024 20:00,25,90,NA,36,49,2.2,0,101.08,0,0
12/11/2024 21:00,24.7,86,NA,35,53,1,0,101.1483333,0,0
12/11/2024 22:00,25.1,85,East North-East,37,45,0.4,0,101.1483333,0,0
12/11/2024 23:00,25.1,85,East North-East,31,43,0,0,101.18,0,0
12/12/2024 0:00,25.4,87,East North-East,29,42,0,0,101.1483333,0,0
12/12/2024 1:00,25.8,81,East North-East,32,41,0,0,101.04,0,0
12/12/2024 2:00,25.8,78,East North-East,33,42,0,0,100.975,0,0
12/12/2024 3:00,25.7,80,East North-East,27,38,0,0,100.9366667,0,0
12/12/2024 4:00,25.8,77,East North-East,29,37,0,0,100.91,0,0
12/12/2024 5:00,26.3,78,East North-East,28,38,0,0,100.9116667,0,0
12/12/2024 6:00,26.2,77,East North-East,27,34,0,11.65,100.9766667,0,0
12/12/2024 7:00,26.4,77,East North-East,28,38,0,99.7,101.0483333,0,0
12/12/2024 8:00,26.7,78,East,33,41,0,232.6333333,101.085,0,0
12/12/2024 9:00,27.1,76,East,35,45,0,320.9,101.1116667,0,0
12/12/2024 10:00,27.3,74,East,34,46,0,469.5333333,101.1016667,0,0
12/12/2024 11:00,25.6,84,East,37,66,0,398.45,101.065,0,0
12/12/2024 12:00,26.7,81,East North-East,32,48,0,405.2,101.025,0,0
12/12/2024 13:00,26.8,82,East,29,45,0,320.9833333,100.97,0,0
12/12/2024 14:00,26,85,East,35,48,0.4,208.5,100.9066667,0,0
12/12/2024 15:00,26.3,84,East,29,41,0,168.5333333,100.855,0,0
12/12/2024 16:00,26.5,83,East,25,35,0,120.2833333,100.8333333,0,0
12/12/2024 17:00,25.6,90,North-East,21,50,2.2,33.85,100.8816667,0,0
12/12/2024 18:00,26,81,East North-East,23,45,0.8,20.75,100.92,0,0
12/12/2024 19:00,25.5,89,North-East,23,37,0.2,1.483333333,100.9716667,0,0
12/12/2024 20:00,25.5,88,North-East,28,37,0,0,101.055,0,0
12/12/2024 21:00,25.7,87,East,26,40,0,0,101.12,0,0
12/12/2024 22:00,25.9,87,East,32,45,0,0,101.1116667,0,0
12/12/2024 23:00,24.7,94,East South-East,42,69,8.6,0,101.0483333,0,0
12/13/2024 0:00,23.6,96,NA,18,57,15.2,0,101.085,0,0
12/13/2024 1:00,24.3,91,NA,25,36,1,0,101.02,0,0
12/13/2024 2:00,25.5,90,NA,16,31,0,0,100.9216667,0,0
12/13/2024 3:00,25.3,89,East South-East,15,27,0,0,100.8816667,0,0
12/13/2024 4:00,24.9,83,East South-East,19,28,0,0,100.8566667,0,0
12/13/2024 5:00,24.9,89,East,12,23,0.6,0,100.885,0,0
12/13/2024 6:00,23.8,93,East,26,33,3.8,5.333333333,100.9483333,0,0
12/13/2024 7:00,25.1,89,East South-East,23,31,0,106.25,100.9616667,0,0
12/13/2024 8:00,25.6,86,East South-East,22,30,0,209.35,101.0016667,0,0
12/13/2024 9:00,25.8,82,East,20,29,0,265.15,101.0133333,0,0
12/13/2024 10:00,26.3,83,East,17,26,0,369.6166667,101.015,0,0
12/13/2024 11:00,26.6,83,East,19,24,0,592.2166667,100.9783333,0,0
12/13/2024 12:00,26.8,86,East,16,24,0,427.3333333,100.9233333,0,0
12/13/2024 13:00,24,94,North-East,9,49,17.4,204.75,100.9266667,0,0
12/13/2024 14:00,25.7,84,NA,5,14,0,672.6666667,100.8633333,0,0
12/13/2024 15:00,27.3,82,NA,7,15,0,666.1333333,100.805,0,0
12/13/2024 16:00,27.1,79,NA,13,23,0,179.9333333,100.805,0,0
12/13/2024 17:00,25.9,78,North North-East,23,50,0,110.8,100.845,0,0
12/13/2024 18:00,26.1,77,North,7,30,0,29.56666667,100.8883333,0,0
12/13/2024 19:00,25.8,79,North-East,26,49,0,2.283333333,100.995,0,0
12/13/2024 20:00,26.3,79,East North-East,19,45,0,0,101.0483333,0,0
12/13/2024 21:00,27,76,East,15,24,0,0,101.08,0,0
12/13/2024 22:00,26.6,81,East,23,34,0,0,101.095,0,0
12/13/2024 23:00,26.6,83,East South-East,16,29,0,0,101.0883333,0,0
12/14/2024 0:00,26.8,80,East,21,28,0,0,101.0433333,0,0
12/14/2024 1:00,26.6,83,East,20,31,0,0,100.9766667,0,0
12/14/2024 2:00,26.6,84,East,22,32,0,0,100.9083333,0,0
12/14/2024 3:00,26.3,86,East,18,31,0,0,100.8783333,0,0
12/14/2024 4:00,23.1,94,North North-East,22,44,10.1,0,100.9033333,0,0
12/14/2024 5:00,24.5,81,NA,10,32,3.2,0,100.9233333,0,0
12/14/2024 6:00,23.7,90,NA,6,41,8.6,3.65,100.9566667,0,0
12/14/2024 7:00,25.2,85,NA,7,33,0.4,30.68333333,101.01,0,0
12/14/2024 8:00,24.4,92,NA,6,27,5.3,57.7,101.0583333,0,0
12/14/2024 9:00,24.9,90,NA,8,29,3.2,97.73333333,101.1066667,0,0
12/14/2024 10:00,26.1,85,NA,2,15,0,229.75,101.075,0,0
12/14/2024 11:00,26.3,87,NA,3,8,0,130.6666667,101.0516667,0,0
12/14/2024 12:00,26.98607403,86.48471607,NA,NA,NA,0,405.05,100.9966667,1,0
12/14/2024 13:00,28.7,80,North North-East,16,30,0,746.2833333,100.9,0,0
12/14/2024 14:00,28.7,81,North North-East,15,29,0,681.4166667,100.8433333,0,0
12/14/2024 15:00,28.7,80,North North-East,16,28,0,502.2333333,100.825,0,0
12/14/2024 16:00,28.5,82,North North-East,16,25,0,339.7333333,100.8133333,0,0
12/14/2024 17:00,27.6,84,North-East,17,26,0,152.1666667,100.84,0,0
12/14/2024 18:00,27.9,85,North-East,16,24,0,72.1,100.8933333,0,0
12/14/2024 19:00,27.9,85,North-East,14,22,0,3.85,100.97,0,0
12/14/2024 20:00,27.6,84,North-East,15,24,0,0,101.0433333,0,0
12/14/2024 21:00,27.5,83,North-East,14,23,0,0,101.0833333,0,0
12/14/2024 22:00,27.5,86,North-East,11,18,0,0,101.12,0,0
12/14/2024 23:00,27.6,88,North-East,12,17,0,0,101.1333333,0,0
12/15/2024 0:00,27.2,88,East North-East,11,18,0,0,101.1133333,0,0
12/15/2024 1:00,26,80,North-East,19,35,0,0,101.0583333,0,0
12/15/2024 2:00,25.5,84,North,6,28,0,0,101.005,0,0
12/15/2024 3:00,24.7,91,West,0,7,0,0,100.9783333,0,0
12/15/2024 4:00,25.6,90,South,4,7,0,0,100.9766667,0,0
12/15/2024 5:00,26.4,87,East South-East,4,6,0,0,101.0066667,0,0
12/15/2024 6:00,27,76,East,9,23,0,22,101.0366667,0,0
12/15/2024 7:00,27.4,85,East South-East,13,17,0,171.5,101.0966667,0,0
12/15/2024 8:00,26.6,85,North,10,32,7.7,194.6333333,101.1633333,0,0
12/15/2024 9:00,25.4,84,North,7,32,1,133.1,101.2116667,0,0
12/15/2024 10:00,27.4,79,East North-East,8,15,0,539.9333333,101.1733333,0,0
12/15/2024 11:00,28,79,North-East,9,15,0,923.9166667,101.11,0,0
12/15/2024 12:00,27.9,82,East,10,14,0,1086.083333,101.035,0,0
12/15/2024 13:00,27.5,81,North-East,17,28,0,654.15,100.97,0,0
12/15/2024 14:00,28.1,77,North North-East,14,26,0,649.6333333,100.9016667,0,0
12/15/2024 15:00,28.3,77,North North-East,16,26,0,724.25,100.855,0,0
12/15/2024 16:00,28.1,80,North-East,15,24,0,558.55,100.825,0,0
12/15/2024 17:00,27.5,84,East,10,19,0,244.3,100.87,0,0
